"point","year","sm3_u1","night","species","ccounts","forest","y_coord","x_coord","mic_ht"
"PW15.6",2016,1,20160610,"labl",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160620,"labl",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160620,"myca",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"myca",16,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160612,"laci",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160622,"epfu",4,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"laci",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"lano",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160622,"pahe",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160622,"coto",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"myev",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"mylu",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160622,"anpa",1,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"euma",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"anpa",8,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160616,"myth",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160612,"labl",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"myth",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"lano",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"myyu",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"mylu",11,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"epfu",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160612,"myyu",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"anpa",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"coto",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"myci",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160620,"laci",1,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"epfu",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"myyu",1,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"pahe",1,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"myth",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"laci",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"myvo",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160614,"tabr",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"coto",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"tabr",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160610,"euma",0,"eldorado",38.53,120.22,2.5
"PW15.6",2016,1,20160608,"pahe",0,"eldorado",38.53,120.22,2.5
"PW15.6",2017,1,20170708,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"myca",11,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"myyu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"myca",12,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"myca",12,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"myca",20,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"myca",12,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"myca",6,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"mylu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"mylu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"tabr",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"mylu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"myth",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"myvo",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170718,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"mylu",3,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"myyu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"mylu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"myca",27,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"pahe",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"mylu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"myev",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"mylu",6,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"mylu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"myyu",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"myvo",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"epfu",3,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170711,"myth",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"myca",12,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170710,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"mylu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"myev",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"mylu",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"myca",29,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"myci",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"mylu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"myth",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"myca",6,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170719,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170708,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"mylu",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170709,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"myca",9,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"myci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"myev",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"myev",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170715,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"myyu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"myca",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"myev",3,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"myyu",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"mylu",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"myth",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"myvo",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"epfu",3,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170717,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170712,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"myyu",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"pahe",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"epfu",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"euma",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"myci",1,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"myci",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"myca",14,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"laci",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"labl",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170713,"tabr",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"anpa",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"coto",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170707,"lano",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"pahe",0,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170716,"tabr",2,"eldorado",38.52501,120.22256,2.7
"PW15.6",2017,1,20170714,"eupe",0,"eldorado",38.52501,120.22256,2.7
"PW16.8",2015,0,20150909,"tabr",2,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"euma",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"myth",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"epfu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"pahe",4,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"myvo",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"myyu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"coto",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"epfu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"anpa",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"coto",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"myvo",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"myyu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"mylu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"myci",2,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"coto",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"epfu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"euma",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"anpa",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"coto",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"mylu",1,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"myth",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"myth",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"myvo",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"myyu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"anpa",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"myev",2,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"myca",29,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"tabr",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"eupe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"euma",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"eupe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"eupe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"labl",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"pahe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"tabr",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"labl",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"laci",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"epfu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"laci",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"anpa",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"coto",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"pahe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"labl",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"laci",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"labl",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"laci",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"lano",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"myca",7,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"myci",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"myev",1,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"mylu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"euma",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"labl",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"lano",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"myca",105,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"labl",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"laci",1,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"lano",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"myca",96,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"myci",2,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"myev",3,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"eupe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"laci",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150911,"lano",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150901,"eupe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150907,"myca",146,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"eupe",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150909,"epfu",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"tabr",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150905,"anpa",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"lano",0,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"myca",4,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"myci",3,"eldorado",38.49203,120.35212,2
"PW16.8",2015,0,20150903,"myev",0,"eldorado",38.49203,120.35212,2
